time,total load forecast,total load actual
2015-01-24 07:00:00+01:00,26286,26229.0
2015-01-24 08:00:00+01:00,27847,28031.0
2015-01-24 09:00:00+01:00,30834,30993.0
2015-01-24 10:00:00+01:00,32948,33327.0
2015-01-24 11:00:00+01:00,33067,33373.0
2015-01-24 12:00:00+01:00,32331,32671.0
2015-01-24 13:00:00+01:00,32183,32544.0
2015-01-24 14:00:00+01:00,31662,31782.0
2015-01-24 15:00:00+01:00,30488,30494.0
2015-01-24 16:00:00+01:00,29875,29801.0
2015-01-24 17:00:00+01:00,30055,29777.0
2015-01-24 18:00:00+01:00,32283,32048.0
2015-01-24 19:00:00+01:00,34145,34127.0
2015-01-24 20:00:00+01:00,34790,34630.0
2015-01-24 21:00:00+01:00,34752,34494.0
2015-01-24 22:00:00+01:00,32899,33050.0
2015-01-24 23:00:00+01:00,30619,30715.0
2015-01-25 00:00:00+01:00,28293,27877.0
2015-01-25 01:00:00+01:00,25832,25569.0
2015-01-25 02:00:00+01:00,23975,23794.0
2015-01-25 03:00:00+01:00,22900,22965.0
2015-01-25 04:00:00+01:00,22482,22428.0
2015-01-25 05:00:00+01:00,22460,22526.0
2015-01-25 06:00:00+01:00,22971,22939.0
2015-01-25 07:00:00+01:00,23913,23750.0
2015-01-25 08:00:00+01:00,24631,24337.0
2015-01-25 09:00:00+01:00,26510,26224.0
2015-01-25 10:00:00+01:00,28712,28381.0
2015-01-25 11:00:00+01:00,29667,29101.0
2015-01-25 12:00:00+01:00,29581,28831.0
2015-01-25 13:00:00+01:00,29902,29011.0
2015-01-25 14:00:00+01:00,29792,28869.0
2015-01-25 15:00:00+01:00,28563,27849.0
2015-01-25 16:00:00+01:00,28093,27188.0
2015-01-25 17:00:00+01:00,28206,26878.0
2015-01-25 18:00:00+01:00,30583,29363.0
2015-01-25 19:00:00+01:00,32879,32239.0
2015-01-25 20:00:00+01:00,34067,33571.0
2015-01-25 21:00:00+01:00,34416,33845.0
2015-01-25 22:00:00+01:00,32915,32749.0
2015-01-25 23:00:00+01:00,30360,30011.0
2015-01-26 00:00:00+01:00,27181,26853.0
2015-01-26 01:00:00+01:00,24939,24631.0
2015-01-26 02:00:00+01:00,23559,23303.0
2015-01-26 03:00:00+01:00,23107,22989.0
2015-01-26 04:00:00+01:00,23008,22879.0
2015-01-26 05:00:00+01:00,23858,23750.0
2015-01-26 06:00:00+01:00,27000,26802.0
2015-01-26 07:00:00+01:00,31815,31982.0
2015-01-26 08:00:00+01:00,35603,35629.0
2015-01-26 09:00:00+01:00,37260,36969.0
2015-01-26 10:00:00+01:00,38173,37516.0
2015-01-26 11:00:00+01:00,37922,37201.0
2015-01-26 12:00:00+01:00,37242,36577.0
2015-01-26 13:00:00+01:00,36934,36237.0
2015-01-26 14:00:00+01:00,35607,35058.0
2015-01-26 15:00:00+01:00,35003,34575.0
2015-01-26 16:00:00+01:00,34832,34395.0
2015-01-26 17:00:00+01:00,35277,34829.0
2015-01-26 18:00:00+01:00,36798,36507.0
2015-01-26 19:00:00+01:00,38676,38622.0
2015-01-26 20:00:00+01:00,38952,38869.0
2015-01-26 21:00:00+01:00,38112,37993.0
2015-01-26 22:00:00+01:00,35560,35187.0
2015-01-26 23:00:00+01:00,31981,31608.0
2015-01-27 00:00:00+01:00,28730,28656.0
2015-01-27 01:00:00+01:00,26373,26315.0
2015-01-27 02:00:00+01:00,25129,24984.0
2015-01-27 03:00:00+01:00,24767,24506.0
2015-01-27 04:00:00+01:00,24577,24470.0
2015-01-27 05:00:00+01:00,25265,25118.0
2015-01-27 06:00:00+01:00,27836,27748.0
2015-01-27 07:00:00+01:00,32715,32686.0
2015-01-27 08:00:00+01:00,36188,35981.0
2015-01-27 09:00:00+01:00,37201,37036.0
2015-01-27 10:00:00+01:00,37756,37421.0
2015-01-27 11:00:00+01:00,37410,37040.0
2015-01-27 12:00:00+01:00,36783,36320.0
2015-01-27 13:00:00+01:00,36384,36104.0
2015-01-27 14:00:00+01:00,34832,34932.0
2015-01-27 15:00:00+01:00,34251,34498.0
2015-01-27 16:00:00+01:00,34019,34266.0
2015-01-27 17:00:00+01:00,34210,34499.0
2015-01-27 18:00:00+01:00,36264,36045.0
2015-01-27 19:00:00+01:00,38968,38335.0
2015-01-27 20:00:00+01:00,38933,38718.0
2015-01-27 21:00:00+01:00,38169,37819.0
2015-01-27 22:00:00+01:00,35228,35153.0
2015-01-27 23:00:00+01:00,31799,31746.0
2015-01-28 00:00:00+01:00,28929,29096.0
2015-01-28 01:00:00+01:00,26529,26815.0
2015-01-28 02:00:00+01:00,25132,25396.0
2015-01-28 03:00:00+01:00,24780,24739.0
2015-01-28 04:00:00+01:00,24703,24587.0
2015-01-28 05:00:00+01:00,25306,25236.0
2015-01-28 06:00:00+01:00,27945,27861.0
2015-01-28 07:00:00+01:00,32918,32646.0
2015-01-28 08:00:00+01:00,36239,35927.0
2015-01-28 09:00:00+01:00,37212,36959.0
2015-01-28 10:00:00+01:00,37488,37228.0
2015-01-28 11:00:00+01:00,37082,36794.0
2015-01-28 12:00:00+01:00,36442,36039.0
2015-01-28 13:00:00+01:00,36239,
2015-01-28 14:00:00+01:00,35010,34343.0
2015-01-28 15:00:00+01:00,34582,33886.0
2015-01-28 16:00:00+01:00,34403,33621.0
2015-01-28 17:00:00+01:00,34693,33837.0
2015-01-28 18:00:00+01:00,36166,35740.0
2015-01-28 19:00:00+01:00,38480,37937.0
2015-01-28 20:00:00+01:00,38929,38240.0
2015-01-28 21:00:00+01:00,38006,37183.0
2015-01-28 22:00:00+01:00,35231,34487.0
2015-01-28 23:00:00+01:00,31770,31304.0
2015-01-29 00:00:00+01:00,29143,28577.0
2015-01-29 01:00:00+01:00,26868,26313.0
2015-01-29 02:00:00+01:00,25463,25016.0
2015-01-29 03:00:00+01:00,24839,24408.0
2015-01-29 04:00:00+01:00,24629,24295.0
2015-01-29 05:00:00+01:00,25255,24870.0
2015-01-29 06:00:00+01:00,27819,27423.0
2015-01-29 07:00:00+01:00,32731,32153.0
2015-01-29 08:00:00+01:00,36109,35154.0
2015-01-29 09:00:00+01:00,37115,36073.0
2015-01-29 10:00:00+01:00,37771,36481.0
2015-01-29 11:00:00+01:00,37425,36216.0
2015-01-29 12:00:00+01:00,36731,35852.0
2015-01-29 13:00:00+01:00,36388,35873.0
2015-01-29 14:00:00+01:00,35073,34750.0
2015-01-29 15:00:00+01:00,34613,34345.0
2015-01-29 16:00:00+01:00,34392,34270.0
2015-01-29 17:00:00+01:00,34620,34695.0
2015-01-29 18:00:00+01:00,36311,36210.0
2015-01-29 19:00:00+01:00,38511,38037.0
2015-01-29 20:00:00+01:00,38441,38090.0
2015-01-29 21:00:00+01:00,37605,37247.0
2015-01-29 22:00:00+01:00,35140,34593.0
2015-01-29 23:00:00+01:00,31808,31448.0
2015-01-30 00:00:00+01:00,28646,28858.0
2015-01-30 01:00:00+01:00,26428,26636.0
2015-01-30 02:00:00+01:00,25004,25401.0
2015-01-30 03:00:00+01:00,24311,24727.0
2015-01-30 04:00:00+01:00,24185,24566.0
2015-01-30 05:00:00+01:00,24718,24991.0
2015-01-30 06:00:00+01:00,27214,27327.0
2015-01-30 07:00:00+01:00,31821,31748.0
2015-01-30 08:00:00+01:00,34926,34549.0
2015-01-30 09:00:00+01:00,35954,35625.0
2015-01-30 10:00:00+01:00,36526,36120.0
2015-01-30 11:00:00+01:00,36293,36200.0
2015-01-30 12:00:00+01:00,35972,35845.0
2015-01-30 13:00:00+01:00,35810,35785.0
2015-01-30 14:00:00+01:00,34610,34533.0
2015-01-30 15:00:00+01:00,33951,33900.0
2015-01-30 16:00:00+01:00,33651,33609.0
2015-01-30 17:00:00+01:00,33630,33987.0
2015-01-30 18:00:00+01:00,34891,35326.0
2015-01-30 19:00:00+01:00,36643,36795.0
2015-01-30 20:00:00+01:00,36475,36331.0
2015-01-30 21:00:00+01:00,35810,35407.0
2015-01-30 22:00:00+01:00,33614,33421.0
2015-01-30 23:00:00+01:00,31110,30783.0
2015-01-31 00:00:00+01:00,28825,28724.0
2015-01-31 01:00:00+01:00,26547,26851.0
2015-01-31 02:00:00+01:00,24896,25022.0
2015-01-31 03:00:00+01:00,23884,24140.0
2015-01-31 04:00:00+01:00,23456,23748.0
2015-01-31 05:00:00+01:00,23323,23734.0
2015-01-31 06:00:00+01:00,23770,24183.0
2015-01-31 07:00:00+01:00,25064,25325.0
2015-01-31 08:00:00+01:00,26294,26867.0
2015-01-31 09:00:00+01:00,29106,29396.0
2015-01-31 10:00:00+01:00,31007,31862.0
2015-01-31 11:00:00+01:00,31382,32130.0
2015-01-31 12:00:00+01:00,30828,31592.0
2015-01-31 13:00:00+01:00,30908,31584.0
2015-01-31 14:00:00+01:00,30324,30788.0
2015-01-31 15:00:00+01:00,29187,29436.0
2015-01-31 16:00:00+01:00,28543,28691.0
2015-01-31 17:00:00+01:00,28744,28705.0
2015-01-31 18:00:00+01:00,30797,30555.0
2015-01-31 19:00:00+01:00,33007,32787.0
2015-01-31 20:00:00+01:00,33550,33309.0
2015-01-31 21:00:00+01:00,33252,32984.0
2015-01-31 22:00:00+01:00,31609,31484.0
2015-01-31 23:00:00+01:00,29534,29537.0
2015-02-01 00:00:00+01:00,23959,24298.0
2015-02-01 01:00:00+01:00,21692,21881.0
2015-02-01 02:00:00+01:00,20247,20495.0
2015-02-01 03:00:00+01:00,19529,19730.0
2015-02-01 04:00:00+01:00,19198,19500.0
2015-02-01 05:00:00+01:00,19821,20113.0
2015-02-01 06:00:00+01:00,21620,22153.0
2015-02-01 07:00:00+01:00,24379,
2015-02-01 08:00:00+01:00,27389,
2015-02-01 09:00:00+01:00,30619,
2015-02-01 10:00:00+01:00,32419,32383.0
2015-02-01 11:00:00+01:00,32029,32358.0
2015-02-01 12:00:00+01:00,31357,
2015-02-01 13:00:00+01:00,31338,
2015-02-01 14:00:00+01:00,30874,
2015-02-01 15:00:00+01:00,30124,
2015-02-01 16:00:00+01:00,29714,
2015-02-01 17:00:00+01:00,29801,
2015-02-01 18:00:00+01:00,32257,
2015-02-01 19:00:00+01:00,33183,
2015-02-01 20:00:00+01:00,34839,33955.0
2015-02-01 21:00:00+01:00,34392,33851.0
2015-02-01 22:00:00+01:00,32614,32324.0
2015-02-01 23:00:00+01:00,30236,29866.0
2015-02-02 00:00:00+01:00,27100,26687.0
2015-02-02 01:00:00+01:00,24944,24609.0
2015-02-02 02:00:00+01:00,23541,23347.0
2015-02-02 03:00:00+01:00,23185,22836.0
2015-02-02 04:00:00+01:00,23132,22833.0
2015-02-02 05:00:00+01:00,23858,23665.0
2015-02-02 06:00:00+01:00,26659,26861.0
2015-02-02 07:00:00+01:00,31435,31940.0
2015-02-02 08:00:00+01:00,35305,35395.0
2015-02-02 09:00:00+01:00,37097,36738.0
2015-02-02 10:00:00+01:00,38017,37638.0
2015-02-02 11:00:00+01:00,37994,37733.0
2015-02-02 12:00:00+01:00,37455,37491.0
2015-02-02 13:00:00+01:00,37268,37419.0
2015-02-02 14:00:00+01:00,35972,36417.0
2015-02-02 15:00:00+01:00,35358,36008.0
2015-02-02 16:00:00+01:00,35031,35839.0
2015-02-02 17:00:00+01:00,35443,36047.0
2015-02-02 18:00:00+01:00,36286,37111.0
2015-02-02 19:00:00+01:00,38541,38943.0
2015-02-02 20:00:00+01:00,38936,39042.0
2015-02-02 21:00:00+01:00,38055,37941.0
2015-02-02 22:00:00+01:00,35728,35104.0
2015-02-02 23:00:00+01:00,32176,31650.0
2015-02-03 00:00:00+01:00,24622,24402.0
2015-02-03 01:00:00+01:00,22879,23007.0
2015-02-03 02:00:00+01:00,21899,22192.0
2015-02-03 03:00:00+01:00,21422,21722.0
2015-02-03 04:00:00+01:00,21594,21804.0
2015-02-03 05:00:00+01:00,22482,22627.0
2015-02-03 06:00:00+01:00,25318,25334.0
2015-02-03 07:00:00+01:00,29608,29383.0
2015-02-03 08:00:00+01:00,32623,31951.0
2015-02-03 09:00:00+01:00,34067,33325.0
2015-02-03 10:00:00+01:00,34475,33781.0
2015-02-03 11:00:00+01:00,34101,33672.0
2015-02-03 12:00:00+01:00,33664,33590.0
2015-02-03 13:00:00+01:00,33493,33224.0
2015-02-03 14:00:00+01:00,32154,32019.0
2015-02-03 15:00:00+01:00,31542,31275.0
2015-02-03 16:00:00+01:00,31228,30718.0
2015-02-03 17:00:00+01:00,31238,30570.0
2015-02-03 18:00:00+01:00,31253,30646.0
2015-02-03 19:00:00+01:00,33914,33367.0
2015-02-03 20:00:00+01:00,34877,34373.0
2015-02-03 21:00:00+01:00,34057,33375.0
2015-02-03 22:00:00+01:00,31681,30865.0
2015-02-03 23:00:00+01:00,28644,28152.0
2015-02-04 00:00:00+01:00,25051,24449.0
2015-02-04 01:00:00+01:00,23404,22718.0
2015-02-04 02:00:00+01:00,22328,21561.0
2015-02-04 03:00:00+01:00,21640,20899.0
2015-02-04 04:00:00+01:00,21143,20602.0
2015-02-04 05:00:00+01:00,21040,20472.0
2015-02-04 06:00:00+01:00,21517,21161.0
2015-02-04 07:00:00+01:00,22381,22317.0
2015-02-04 08:00:00+01:00,22801,22741.0
2015-02-04 09:00:00+01:00,24219,24632.0
2015-02-04 10:00:00+01:00,25344,25861.0
2015-02-04 11:00:00+01:00,25809,26351.0
2015-02-04 12:00:00+01:00,25734,26253.0
2015-02-04 13:00:00+01:00,25819,26118.0
2015-02-04 14:00:00+01:00,25247,25402.0
2015-02-04 15:00:00+01:00,24016,24307.0
2015-02-04 16:00:00+01:00,23230,23776.0
2015-02-04 17:00:00+01:00,22900,23464.0
2015-02-04 18:00:00+01:00,22980,23242.0
2015-02-04 19:00:00+01:00,23334,23417.0
2015-02-04 20:00:00+01:00,24760,24934.0
2015-02-04 21:00:00+01:00,27728,27048.0
2015-02-04 22:00:00+01:00,26654,25825.0
2015-02-04 23:00:00+01:00,25076,24201.0
2015-02-05 00:00:00+01:00,22230,22311.0
2015-02-05 01:00:00+01:00,20601,20879.0
2015-02-05 02:00:00+01:00,19436,19888.0
2015-02-05 03:00:00+01:00,18764,19377.0
2015-02-05 04:00:00+01:00,18646,19149.0
2015-02-05 05:00:00+01:00,18775,19264.0
2015-02-05 06:00:00+01:00,19771,20279.0
2015-02-05 07:00:00+01:00,20582,20618.0
2015-02-05 08:00:00+01:00,22478,22385.0
2015-02-05 09:00:00+01:00,24631,24689.0
2015-02-05 10:00:00+01:00,26616,26192.0
2015-02-05 11:00:00+01:00,26752,26665.0
2015-02-05 12:00:00+01:00,26860,26679.0
2015-02-05 13:00:00+01:00,27189,26882.0
2015-02-05 14:00:00+01:00,26836,26541.0
2015-02-05 15:00:00+01:00,25591,25272.0
2015-02-05 16:00:00+01:00,24570,24441.0
2015-02-05 17:00:00+01:00,24064,24259.0
2015-02-05 18:00:00+01:00,23765,24216.0
2015-02-05 19:00:00+01:00,24059,24262.0
2015-02-05 20:00:00+01:00,24289,25006.0
2015-02-05 21:00:00+01:00,26024,27081.0
2015-02-05 22:00:00+01:00,26718,26483.0
2015-02-05 23:00:00+01:00,25119,24832.0
2015-02-06 00:00:00+01:00,25301,25777.0
2015-02-06 01:00:00+01:00,23942,24329.0
2015-02-06 02:00:00+01:00,23104,23417.0
2015-02-06 03:00:00+01:00,22699,23066.0
2015-02-06 04:00:00+01:00,22554,22949.0
2015-02-06 05:00:00+01:00,23014,23280.0
2015-02-06 06:00:00+01:00,24755,24795.0
2015-02-06 07:00:00+01:00,27553,27267.0
2015-02-06 08:00:00+01:00,30488,29697.0
2015-02-06 09:00:00+01:00,31527,30943.0
2015-02-06 10:00:00+01:00,32389,31936.0
2015-02-06 11:00:00+01:00,32836,32661.0
2015-02-06 12:00:00+01:00,33429,33337.0
2015-02-06 13:00:00+01:00,33493,33470.0
2015-02-06 14:00:00+01:00,32509,32582.0
2015-02-06 15:00:00+01:00,31891,32153.0
2015-02-06 16:00:00+01:00,31504,32238.0
2015-02-06 17:00:00+01:00,31672,32520.0
2015-02-06 18:00:00+01:00,31347,32152.0
2015-02-06 19:00:00+01:00,31063,31666.0
2015-02-06 20:00:00+01:00,30983,31336.0
2015-02-06 21:00:00+01:00,31023,31449.0
2015-02-06 22:00:00+01:00,30299,30679.0
2015-02-06 23:00:00+01:00,27567,27991.0
2015-02-07 00:00:00+01:00,30534,28902.0
2015-02-07 01:00:00+01:00,28569,27027.0
2015-02-07 02:00:00+01:00,26962,25655.0
2015-02-07 03:00:00+01:00,26189,25098.0
2015-02-07 04:00:00+01:00,25737,24841.0
2015-02-07 05:00:00+01:00,25850,25026.0
2015-02-07 06:00:00+01:00,26801,26440.0
2015-02-07 07:00:00+01:00,28561,28366.0
2015-02-07 08:00:00+01:00,30908,30754.0
2015-02-07 09:00:00+01:00,33570,33158.0
2015-02-07 10:00:00+01:00,34578,34490.0
2015-02-07 11:00:00+01:00,35112,34767.0
2015-02-07 12:00:00+01:00,35817,35667.0
2015-02-07 13:00:00+01:00,36091,36282.0
2015-02-07 14:00:00+01:00,35337,35765.0
2015-02-07 15:00:00+01:00,34933,35266.0
2015-02-07 16:00:00+01:00,34971,35207.0
2015-02-07 17:00:00+01:00,35161,35250.0
2015-02-07 18:00:00+01:00,34790,34803.0
2015-02-07 19:00:00+01:00,34286,34258.0
2015-02-07 20:00:00+01:00,33661,33432.0
2015-02-07 21:00:00+01:00,33246,32981.0
2015-02-07 22:00:00+01:00,33136,32790.0
2015-02-07 23:00:00+01:00,31197,30603.0
2015-02-08 00:00:00+01:00,25321,25070.0
2015-02-08 01:00:00+01:00,23765,23668.0
2015-02-08 02:00:00+01:00,22683,22522.0
2015-02-08 03:00:00+01:00,21864,21655.0
2015-02-08 04:00:00+01:00,21396,21260.0
2015-02-08 05:00:00+01:00,21209,21066.0
2015-02-08 06:00:00+01:00,21099,21126.0
2015-02-08 07:00:00+01:00,20394,20572.0
2015-02-08 08:00:00+01:00,21239,21286.0
2015-02-08 09:00:00+01:00,22785,22809.0
2015-02-08 10:00:00+01:00,24735,24249.0
2015-02-08 11:00:00+01:00,26001,25268.0
2015-02-08 12:00:00+01:00,26844,25905.0
2015-02-08 13:00:00+01:00,27764,26660.0
2015-02-08 14:00:00+01:00,28186,27234.0
2015-02-08 15:00:00+01:00,27620,26838.0
2015-02-08 16:00:00+01:00,27282,26493.0
2015-02-08 17:00:00+01:00,27016,26216.0
2015-02-08 18:00:00+01:00,26994,26240.0
2015-02-08 19:00:00+01:00,27062,26387.0
2015-02-08 20:00:00+01:00,27389,26780.0
2015-02-08 21:00:00+01:00,28799,28108.0
2015-02-08 22:00:00+01:00,29839,29242.0
2015-02-08 23:00:00+01:00,28305,27815.0
2015-02-09 00:00:00+01:00,26940,27209.0
2015-02-09 01:00:00+01:00,25200,25614.0
2015-02-09 02:00:00+01:00,24180,24615.0
2015-02-09 03:00:00+01:00,23687,24160.0
2015-02-09 04:00:00+01:00,23367,23922.0
2015-02-09 05:00:00+01:00,23621,24233.0
2015-02-09 06:00:00+01:00,25900,25947.0
2015-02-09 07:00:00+01:00,28200,28368.0
2015-02-09 08:00:00+01:00,29900,30171.0
2015-02-09 09:00:00+01:00,31800,31977.0
2015-02-09 10:00:00+01:00,33000,33070.0
2015-02-09 11:00:00+01:00,34000,33759.0
2015-02-09 12:00:00+01:00,34800,34420.0
2015-02-09 13:00:00+01:00,35500,34687.0
2015-02-09 14:00:00+01:00,34100,33635.0
2015-02-09 15:00:00+01:00,33000,32858.0
2015-02-09 16:00:00+01:00,32529,32749.0
2015-02-09 17:00:00+01:00,32555,32888.0
2015-02-09 18:00:00+01:00,31637,32414.0
2015-02-09 19:00:00+01:00,31372,31886.0
2015-02-09 20:00:00+01:00,31508,32153.0
2015-02-09 21:00:00+01:00,32945,33393.0
2015-02-09 22:00:00+01:00,30884,30915.0
2015-02-09 23:00:00+01:00,28770,28493.0
2015-02-10 00:00:00+01:00,24837,24815.0
2015-02-10 01:00:00+01:00,23496,23485.0
2015-02-10 02:00:00+01:00,22570,22674.0
2015-02-10 03:00:00+01:00,22136,22163.0
2015-02-10 04:00:00+01:00,21991,22148.0
2015-02-10 05:00:00+01:00,22381,22575.0
2015-02-10 06:00:00+01:00,24313,24495.0
2015-02-10 07:00:00+01:00,27892,27909.0
2015-02-10 08:00:00+01:00,29427,29551.0
2015-02-10 09:00:00+01:00,29959,30371.0
2015-02-10 10:00:00+01:00,30524,30992.0
2015-02-10 11:00:00+01:00,30902,31250.0
2015-02-10 12:00:00+01:00,31388,31646.0
2015-02-10 13:00:00+01:00,31194,31557.0
2015-02-10 14:00:00+01:00,30251,30491.0
2015-02-10 15:00:00+01:00,29472,29749.0
2015-02-10 16:00:00+01:00,29225,29423.0
2015-02-10 17:00:00+01:00,29257,29359.0
2015-02-10 18:00:00+01:00,29007,29089.0
2015-02-10 19:00:00+01:00,29187,29536.0
2015-02-10 20:00:00+01:00,31341,31533.0
2015-02-10 21:00:00+01:00,30986,31045.0
2015-02-10 22:00:00+01:00,27920,28158.0
2015-02-10 23:00:00+01:00,25804,26155.0
2015-02-11 00:00:00+01:00,22218,22333.0
2015-02-11 01:00:00+01:00,20933,21063.0
2015-02-11 02:00:00+01:00,20231,20157.0
2015-02-11 03:00:00+01:00,19906,19892.0
2015-02-11 04:00:00+01:00,19615,19850.0
2015-02-11 05:00:00+01:00,20098,20500.0
2015-02-11 06:00:00+01:00,21676,22576.0
2015-02-11 07:00:00+01:00,23609,25016.0
2015-02-11 08:00:00+01:00,25326,26617.0
2015-02-11 09:00:00+01:00,26750,28123.0
2015-02-11 10:00:00+01:00,28274,29218.0
2015-02-11 11:00:00+01:00,28937,29737.0
2015-02-11 12:00:00+01:00,29085,30113.0
2015-02-11 13:00:00+01:00,29336,30294.0
2015-02-11 14:00:00+01:00,28655,29466.0
2015-02-11 15:00:00+01:00,27705,28534.0
2015-02-11 16:00:00+01:00,27468,28057.0
2015-02-11 17:00:00+01:00,27672,28326.0
2015-02-11 18:00:00+01:00,29827,29991.0
2015-02-11 19:00:00+01:00,30776,31005.0
2015-02-11 20:00:00+01:00,30500,31251.0
2015-02-11 21:00:00+01:00,30043,30380.0
2015-02-11 22:00:00+01:00,27614,27950.0
2015-02-11 23:00:00+01:00,24999,25487.0
2015-02-12 00:00:00+01:00,27323,27229.0
2015-02-12 01:00:00+01:00,25430,25266.0
2015-02-12 02:00:00+01:00,24238,24013.0
2015-02-12 03:00:00+01:00,23753,23600.0
2015-02-12 04:00:00+01:00,23633,23558.0
2015-02-12 05:00:00+01:00,24139,24062.0
2015-02-12 06:00:00+01:00,26726,26611.0
2015-02-12 07:00:00+01:00,31426,31235.0
2015-02-12 08:00:00+01:00,33968,33940.0
2015-02-12 09:00:00+01:00,34766,34695.0
2015-02-12 10:00:00+01:00,35228,34769.0
2015-02-12 11:00:00+01:00,34895,34331.0
2015-02-12 12:00:00+01:00,34534,33878.0
2015-02-12 13:00:00+01:00,34344,34086.0
2015-02-12 14:00:00+01:00,33090,33053.0
2015-02-12 15:00:00+01:00,32620,32607.0
2015-02-12 16:00:00+01:00,32591,32510.0
2015-02-12 17:00:00+01:00,33516,33504.0
2015-02-12 18:00:00+01:00,35882,35793.0
2015-02-12 19:00:00+01:00,36548,36389.0
2015-02-12 20:00:00+01:00,36753,36483.0
2015-02-12 21:00:00+01:00,35796,35498.0
2015-02-12 22:00:00+01:00,33047,32890.0
2015-02-12 23:00:00+01:00,29971,29745.0
2015-02-13 00:00:00+01:00,29480,29098.0
2015-02-13 01:00:00+01:00,27097,26802.0
2015-02-13 02:00:00+01:00,25801,25353.0
2015-02-13 03:00:00+01:00,25167,24620.0
2015-02-13 04:00:00+01:00,25014,24492.0
2015-02-13 05:00:00+01:00,25565,25059.0
2015-02-13 06:00:00+01:00,28302,27705.0
2015-02-13 07:00:00+01:00,33199,32480.0
2015-02-13 08:00:00+01:00,36062,35318.0
2015-02-13 09:00:00+01:00,37440,36628.0
2015-02-13 10:00:00+01:00,37911,37025.0
2015-02-13 11:00:00+01:00,37582,36634.0
2015-02-13 12:00:00+01:00,36879,35912.0
2015-02-13 13:00:00+01:00,36446,35538.0
2015-02-13 14:00:00+01:00,35034,34115.0
2015-02-13 15:00:00+01:00,34351,33223.0
2015-02-13 16:00:00+01:00,34006,33032.0
2015-02-13 17:00:00+01:00,34186,33159.0
2015-02-13 18:00:00+01:00,35048,33985.0
2015-02-13 19:00:00+01:00,37496,36464.0
2015-02-13 20:00:00+01:00,37605,36733.0
2015-02-13 21:00:00+01:00,36912,36012.0
2015-02-13 22:00:00+01:00,34662,33902.0
2015-02-13 23:00:00+01:00,31910,31187.0
2015-02-14 00:00:00+01:00,29149,28973.0
2015-02-14 01:00:00+01:00,26825,26689.0
2015-02-14 02:00:00+01:00,24984,25018.0
2015-02-14 03:00:00+01:00,23932,24086.0
2015-02-14 04:00:00+01:00,23529,23782.0
2015-02-14 05:00:00+01:00,23484,23555.0
2015-02-14 06:00:00+01:00,24151,24055.0
2015-02-14 07:00:00+01:00,25611,25442.0
2015-02-14 08:00:00+01:00,26903,26977.0
2015-02-14 09:00:00+01:00,29902,29927.0
2015-02-14 10:00:00+01:00,32237,32233.0
2015-02-14 11:00:00+01:00,32500,32611.0
2015-02-14 12:00:00+01:00,31862,32210.0
2015-02-14 13:00:00+01:00,31767,32263.0
2015-02-14 14:00:00+01:00,31023,31385.0
2015-02-14 15:00:00+01:00,29616,30055.0
2015-02-14 16:00:00+01:00,28902,29272.0
2015-02-14 17:00:00+01:00,28796,29151.0
2015-02-14 18:00:00+01:00,29995,30226.0
2015-02-14 19:00:00+01:00,32529,32523.0
2015-02-14 20:00:00+01:00,33266,32646.0
2015-02-14 21:00:00+01:00,33266,32322.0
2015-02-14 22:00:00+01:00,31824,30996.0
2015-02-14 23:00:00+01:00,29655,28968.0
2015-02-15 00:00:00+01:00,27162,27038.0
2015-02-15 01:00:00+01:00,24966,25048.0
2015-02-15 02:00:00+01:00,23290,23556.0
2015-02-15 03:00:00+01:00,22305,22809.0
2015-02-15 04:00:00+01:00,21971,22406.0
2015-02-15 05:00:00+01:00,21853,22272.0
2015-02-15 06:00:00+01:00,22232,22427.0
2015-02-15 07:00:00+01:00,23042,23101.0
2015-02-15 08:00:00+01:00,23479,23560.0
2015-02-15 09:00:00+01:00,25552,25451.0
2015-02-15 10:00:00+01:00,27714,27570.0
2015-02-15 11:00:00+01:00,28778,28630.0
2015-02-15 12:00:00+01:00,28773,28588.0
2015-02-15 13:00:00+01:00,29164,28900.0
2015-02-15 14:00:00+01:00,28885,28688.0
2015-02-15 15:00:00+01:00,27642,27435.0
2015-02-15 16:00:00+01:00,26984,26551.0
2015-02-15 17:00:00+01:00,26710,26137.0
2015-02-15 18:00:00+01:00,28133,27237.0
2015-02-15 19:00:00+01:00,31138,29896.0
