time,price day ahead,price actual
2015-01-24 07:00:00+01:00,41.35,52.15
2015-01-24 08:00:00+01:00,42.58,51.86
2015-01-24 09:00:00+01:00,51.9,61.01
2015-01-24 10:00:00+01:00,57.1,65.95
2015-01-24 11:00:00+01:00,57.59,66.22
2015-01-24 12:00:00+01:00,55.79,64.49
2015-01-24 13:00:00+01:00,52.6,61.74
2015-01-24 14:00:00+01:00,45.2,55.08
2015-01-24 15:00:00+01:00,43.1,52.73
2015-01-24 16:00:00+01:00,40.43,50.31
2015-01-24 17:00:00+01:00,43.52,54.34
2015-01-24 18:00:00+01:00,53.04,66.75
2015-01-24 19:00:00+01:00,57.9,71.35
2015-01-24 20:00:00+01:00,57.59,71.07
2015-01-24 21:00:00+01:00,57.25,70.56
2015-01-24 22:00:00+01:00,50.95,63.13
2015-01-24 23:00:00+01:00,45.95,59.27
2015-01-25 00:00:00+01:00,39.79,56.05
2015-01-25 01:00:00+01:00,31.4,47.86
2015-01-25 02:00:00+01:00,25.83,41.52
2015-01-25 03:00:00+01:00,28.58,42.01
2015-01-25 04:00:00+01:00,25.88,39.03
2015-01-25 05:00:00+01:00,28.13,40.91
2015-01-25 06:00:00+01:00,30.0,43.87
2015-01-25 07:00:00+01:00,30.6,41.6
2015-01-25 08:00:00+01:00,32.8,45.71
2015-01-25 09:00:00+01:00,38.4,51.62
2015-01-25 10:00:00+01:00,40.5,52.07
2015-01-25 11:00:00+01:00,41.0,51.07
2015-01-25 12:00:00+01:00,40.5,51.36
2015-01-25 13:00:00+01:00,40.44,51.25
2015-01-25 14:00:00+01:00,38.5,49.62
2015-01-25 15:00:00+01:00,34.82,47.64
2015-01-25 16:00:00+01:00,35.9,48.31
2015-01-25 17:00:00+01:00,40.5,51.88
2015-01-25 18:00:00+01:00,55.1,69.2
2015-01-25 19:00:00+01:00,62.7,76.85
2015-01-25 20:00:00+01:00,63.89,77.7
2015-01-25 21:00:00+01:00,61.95,75.83
2015-01-25 22:00:00+01:00,58.34,69.17
2015-01-25 23:00:00+01:00,51.1,62.28
2015-01-26 00:00:00+01:00,40.84,54.33
2015-01-26 01:00:00+01:00,38.0,49.56
2015-01-26 02:00:00+01:00,35.09,46.26
2015-01-26 03:00:00+01:00,35.0,45.91
2015-01-26 04:00:00+01:00,35.63,45.64
2015-01-26 05:00:00+01:00,36.99,47.58
2015-01-26 06:00:00+01:00,45.1,54.67
2015-01-26 07:00:00+01:00,60.76,68.6
2015-01-26 08:00:00+01:00,65.01,77.38
2015-01-26 09:00:00+01:00,68.85,81.32
2015-01-26 10:00:00+01:00,69.7,84.56
2015-01-26 11:00:00+01:00,69.49,84.81
2015-01-26 12:00:00+01:00,67.48,82.36
2015-01-26 13:00:00+01:00,65.78,77.45
2015-01-26 14:00:00+01:00,61.64,73.74
2015-01-26 15:00:00+01:00,60.76,72.68
2015-01-26 16:00:00+01:00,62.75,74.44
2015-01-26 17:00:00+01:00,65.78,77.9
2015-01-26 18:00:00+01:00,69.0,87.45
2015-01-26 19:00:00+01:00,71.15,89.51
2015-01-26 20:00:00+01:00,69.7,87.6
2015-01-26 21:00:00+01:00,67.01,83.04
2015-01-26 22:00:00+01:00,63.0,76.03
2015-01-26 23:00:00+01:00,57.59,69.71
2015-01-27 00:00:00+01:00,52.1,61.14
2015-01-27 01:00:00+01:00,43.52,53.05
2015-01-27 02:00:00+01:00,41.1,49.9
2015-01-27 03:00:00+01:00,40.0,48.46
2015-01-27 04:00:00+01:00,39.8,48.21
2015-01-27 05:00:00+01:00,40.1,48.75
2015-01-27 06:00:00+01:00,46.25,55.1
2015-01-27 07:00:00+01:00,61.89,69.94
2015-01-27 08:00:00+01:00,66.15,78.22
2015-01-27 09:00:00+01:00,69.49,82.25
2015-01-27 10:00:00+01:00,70.52,86.75
2015-01-27 11:00:00+01:00,67.7,83.62
2015-01-27 12:00:00+01:00,63.89,79.33
2015-01-27 13:00:00+01:00,60.77,72.54
2015-01-27 14:00:00+01:00,53.38,65.72
2015-01-27 15:00:00+01:00,49.93,62.27
2015-01-27 16:00:00+01:00,54.12,66.77
2015-01-27 17:00:00+01:00,57.3,70.83
2015-01-27 18:00:00+01:00,63.29,81.34
2015-01-27 19:00:00+01:00,66.0,83.97
2015-01-27 20:00:00+01:00,64.16,82.01
2015-01-27 21:00:00+01:00,61.0,76.81
2015-01-27 22:00:00+01:00,56.18,69.68
2015-01-27 23:00:00+01:00,45.2,57.36
2015-01-28 00:00:00+01:00,42.74,51.88
2015-01-28 01:00:00+01:00,40.38,51.88
2015-01-28 02:00:00+01:00,39.5,48.32
2015-01-28 03:00:00+01:00,39.5,48.02
2015-01-28 04:00:00+01:00,39.68,48.28
2015-01-28 05:00:00+01:00,40.1,48.11
2015-01-28 06:00:00+01:00,44.93,53.35
2015-01-28 07:00:00+01:00,62.0,69.71
2015-01-28 08:00:00+01:00,68.03,79.78
2015-01-28 09:00:00+01:00,70.64,83.04
2015-01-28 10:00:00+01:00,72.52,88.92
2015-01-28 11:00:00+01:00,70.2,87.13
2015-01-28 12:00:00+01:00,68.03,84.35
2015-01-28 13:00:00+01:00,65.0,77.62
2015-01-28 14:00:00+01:00,59.82,72.19
2015-01-28 15:00:00+01:00,58.38,70.66
2015-01-28 16:00:00+01:00,59.89,72.33
2015-01-28 17:00:00+01:00,63.0,76.22
2015-01-28 18:00:00+01:00,67.1,87.45
2015-01-28 19:00:00+01:00,69.1,87.97
2015-01-28 20:00:00+01:00,68.2,86.66
2015-01-28 21:00:00+01:00,63.1,79.06
2015-01-28 22:00:00+01:00,58.18,70.92
2015-01-28 23:00:00+01:00,48.75,61.2
2015-01-29 00:00:00+01:00,45.28,55.27
2015-01-29 01:00:00+01:00,42.67,51.07
2015-01-29 02:00:00+01:00,40.09,47.79
2015-01-29 03:00:00+01:00,39.1,46.8
2015-01-29 04:00:00+01:00,38.4,45.79
2015-01-29 05:00:00+01:00,38.5,46.15
2015-01-29 06:00:00+01:00,44.52,53.17
2015-01-29 07:00:00+01:00,49.69,57.26
2015-01-29 08:00:00+01:00,54.55,66.74
2015-01-29 09:00:00+01:00,59.82,72.99
2015-01-29 10:00:00+01:00,61.44,78.95
2015-01-29 11:00:00+01:00,56.01,73.35
2015-01-29 12:00:00+01:00,48.77,66.42
2015-01-29 13:00:00+01:00,41.45,54.68
2015-01-29 14:00:00+01:00,37.63,50.6
2015-01-29 15:00:00+01:00,34.52,49.53
2015-01-29 16:00:00+01:00,37.4,50.62
2015-01-29 17:00:00+01:00,39.1,52.6
2015-01-29 18:00:00+01:00,49.19,67.77
2015-01-29 19:00:00+01:00,52.0,69.53
2015-01-29 20:00:00+01:00,47.87,65.31
2015-01-29 21:00:00+01:00,39.9,55.79
2015-01-29 22:00:00+01:00,36.07,50.33
2015-01-29 23:00:00+01:00,30.52,43.36
2015-01-30 00:00:00+01:00,20.0,30.58
2015-01-30 01:00:00+01:00,7.88,16.79
2015-01-30 02:00:00+01:00,7.04,15.93
2015-01-30 03:00:00+01:00,7.04,15.76
2015-01-30 04:00:00+01:00,5.0,14.7
2015-01-30 05:00:00+01:00,7.04,16.82
2015-01-30 06:00:00+01:00,25.0,32.22
2015-01-30 07:00:00+01:00,34.31,41.28
2015-01-30 08:00:00+01:00,42.59,54.92
2015-01-30 09:00:00+01:00,49.02,62.44
2015-01-30 10:00:00+01:00,52.01,68.75
2015-01-30 11:00:00+01:00,50.01,66.39
2015-01-30 12:00:00+01:00,47.45,62.27
2015-01-30 13:00:00+01:00,42.59,55.18
2015-01-30 14:00:00+01:00,34.48,48.06
2015-01-30 15:00:00+01:00,33.8,47.37
2015-01-30 16:00:00+01:00,36.0,48.77
2015-01-30 17:00:00+01:00,42.0,55.14
2015-01-30 18:00:00+01:00,50.0,67.39
2015-01-30 19:00:00+01:00,52.01,69.55
2015-01-30 20:00:00+01:00,49.0,65.98
2015-01-30 21:00:00+01:00,42.94,60.29
2015-01-30 22:00:00+01:00,38.4,54.74
2015-01-30 23:00:00+01:00,29.93,45.04
2015-01-31 00:00:00+01:00,5.0,30.14
2015-01-31 01:00:00+01:00,4.0,24.91
2015-01-31 02:00:00+01:00,4.0,17.23
2015-01-31 03:00:00+01:00,4.0,16.1
2015-01-31 04:00:00+01:00,4.0,14.27
2015-01-31 05:00:00+01:00,4.0,13.85
2015-01-31 06:00:00+01:00,5.0,13.48
2015-01-31 07:00:00+01:00,9.2,16.37
2015-01-31 08:00:00+01:00,17.2,27.33
2015-01-31 09:00:00+01:00,25.1,33.73
2015-01-31 10:00:00+01:00,35.62,45.28
2015-01-31 11:00:00+01:00,34.3,43.23
2015-01-31 12:00:00+01:00,23.23,32.53
2015-01-31 13:00:00+01:00,18.2,29.67
2015-01-31 14:00:00+01:00,7.5,22.62
2015-01-31 15:00:00+01:00,5.0,18.95
2015-01-31 16:00:00+01:00,5.0,18.5
2015-01-31 17:00:00+01:00,9.0,23.93
2015-01-31 18:00:00+01:00,22.33,43.11
2015-01-31 19:00:00+01:00,35.62,52.36
2015-01-31 20:00:00+01:00,40.4,57.46
2015-01-31 21:00:00+01:00,37.54,55.32
2015-01-31 22:00:00+01:00,34.6,56.16
2015-01-31 23:00:00+01:00,22.43,41.49
2015-02-01 00:00:00+01:00,47.34,28.02
2015-02-01 01:00:00+01:00,40.4,21.3
2015-02-01 02:00:00+01:00,36.0,17.45
2015-02-01 03:00:00+01:00,37.0,18.24
2015-02-01 04:00:00+01:00,35.99,16.85
2015-02-01 05:00:00+01:00,37.98,16.59
2015-02-01 06:00:00+01:00,43.61,16.61
2015-02-01 07:00:00+01:00,56.1,16.98
2015-02-01 08:00:00+01:00,57.69,19.56
2015-02-01 09:00:00+01:00,60.01,23.13
2015-02-01 10:00:00+01:00,62.25,22.55
2015-02-01 11:00:00+01:00,60.01,23.56
2015-02-01 12:00:00+01:00,59.97,22.51
2015-02-01 13:00:00+01:00,59.69,23.44
2015-02-01 14:00:00+01:00,58.69,24.1
2015-02-01 15:00:00+01:00,58.13,21.12
2015-02-01 16:00:00+01:00,59.0,21.73
2015-02-01 17:00:00+01:00,59.69,25.93
2015-02-01 18:00:00+01:00,63.76,54.13
2015-02-01 19:00:00+01:00,65.01,68.53
2015-02-01 20:00:00+01:00,65.01,70.15
2015-02-01 21:00:00+01:00,61.75,67.61
2015-02-01 22:00:00+01:00,59.96,62.39
2015-02-01 23:00:00+01:00,58.69,56.55
2015-02-02 00:00:00+01:00,42.47,56.65
2015-02-02 01:00:00+01:00,36.67,49.27
2015-02-02 02:00:00+01:00,35.0,46.53
2015-02-02 03:00:00+01:00,31.04,42.25
2015-02-02 04:00:00+01:00,29.87,40.87
2015-02-02 05:00:00+01:00,30.5,41.88
2015-02-02 06:00:00+01:00,39.2,51.44
2015-02-02 07:00:00+01:00,57.26,66.5
2015-02-02 08:00:00+01:00,57.59,70.96
2015-02-02 09:00:00+01:00,61.33,73.16
2015-02-02 10:00:00+01:00,63.89,77.89
2015-02-02 11:00:00+01:00,62.61,76.34
2015-02-02 12:00:00+01:00,58.34,72.25
2015-02-02 13:00:00+01:00,54.1,66.45
2015-02-02 14:00:00+01:00,43.89,56.81
2015-02-02 15:00:00+01:00,42.59,55.43
2015-02-02 16:00:00+01:00,43.89,56.44
2015-02-02 17:00:00+01:00,49.64,62.63
2015-02-02 18:00:00+01:00,52.5,74.35
2015-02-02 19:00:00+01:00,64.89,84.34
2015-02-02 20:00:00+01:00,61.99,80.79
2015-02-02 21:00:00+01:00,54.1,72.41
2015-02-02 22:00:00+01:00,46.45,62.82
2015-02-02 23:00:00+01:00,38.4,55.41
2015-02-03 00:00:00+01:00,20.17,40.96
2015-02-03 01:00:00+01:00,15.1,38.45
2015-02-03 02:00:00+01:00,13.55,34.03
2015-02-03 03:00:00+01:00,13.0,30.66
2015-02-03 04:00:00+01:00,12.0,30.59
2015-02-03 05:00:00+01:00,18.1,30.28
2015-02-03 06:00:00+01:00,30.23,36.38
2015-02-03 07:00:00+01:00,43.52,47.92
2015-02-03 08:00:00+01:00,47.05,55.67
2015-02-03 09:00:00+01:00,50.0,66.52
2015-02-03 10:00:00+01:00,50.48,71.59
2015-02-03 11:00:00+01:00,49.38,69.44
2015-02-03 12:00:00+01:00,49.12,68.88
2015-02-03 13:00:00+01:00,49.05,63.37
2015-02-03 14:00:00+01:00,47.47,55.77
2015-02-03 15:00:00+01:00,45.94,55.61
2015-02-03 16:00:00+01:00,45.94,56.07
2015-02-03 17:00:00+01:00,46.26,66.85
2015-02-03 18:00:00+01:00,50.48,76.0
2015-02-03 19:00:00+01:00,70.16,85.73
2015-02-03 20:00:00+01:00,77.15,81.22
2015-02-03 21:00:00+01:00,75.6,70.96
2015-02-03 22:00:00+01:00,54.92,65.74
2015-02-03 23:00:00+01:00,50.94,57.31
2015-02-04 00:00:00+01:00,31.55,42.65
2015-02-04 01:00:00+01:00,27.22,36.99
2015-02-04 02:00:00+01:00,26.71,33.95
2015-02-04 03:00:00+01:00,27.16,32.94
2015-02-04 04:00:00+01:00,27.39,30.88
2015-02-04 05:00:00+01:00,29.6,33.12
2015-02-04 06:00:00+01:00,30.0,39.73
2015-02-04 07:00:00+01:00,36.0,52.29
2015-02-04 08:00:00+01:00,40.12,65.29
2015-02-04 09:00:00+01:00,40.12,69.68
2015-02-04 10:00:00+01:00,39.44,73.5
2015-02-04 11:00:00+01:00,39.44,69.06
2015-02-04 12:00:00+01:00,39.3,66.45
2015-02-04 13:00:00+01:00,39.19,57.02
2015-02-04 14:00:00+01:00,39.69,47.06
2015-02-04 15:00:00+01:00,39.44,45.08
2015-02-04 16:00:00+01:00,39.69,46.93
2015-02-04 17:00:00+01:00,40.12,50.78
2015-02-04 18:00:00+01:00,40.0,67.96
2015-02-04 19:00:00+01:00,39.69,77.22
2015-02-04 20:00:00+01:00,50.0,78.16
2015-02-04 21:00:00+01:00,55.69,72.5
2015-02-04 22:00:00+01:00,47.58,56.27
2015-02-04 23:00:00+01:00,40.12,44.68
2015-02-05 00:00:00+01:00,50.9,37.71
2015-02-05 01:00:00+01:00,41.77,36.21
2015-02-05 02:00:00+01:00,38.0,27.28
2015-02-05 03:00:00+01:00,37.1,29.39
2015-02-05 04:00:00+01:00,36.9,26.73
2015-02-05 05:00:00+01:00,36.7,33.93
2015-02-05 06:00:00+01:00,37.4,39.38
2015-02-05 07:00:00+01:00,38.0,52.38
2015-02-05 08:00:00+01:00,41.15,64.4
2015-02-05 09:00:00+01:00,43.0,70.13
2015-02-05 10:00:00+01:00,45.12,73.38
2015-02-05 11:00:00+01:00,44.71,70.58
2015-02-05 12:00:00+01:00,42.0,67.53
2015-02-05 13:00:00+01:00,41.6,60.79
2015-02-05 14:00:00+01:00,37.0,56.4
2015-02-05 15:00:00+01:00,32.0,57.3
2015-02-05 16:00:00+01:00,27.5,57.66
2015-02-05 17:00:00+01:00,28.2,62.7
2015-02-05 18:00:00+01:00,32.08,75.71
2015-02-05 19:00:00+01:00,37.1,82.79
2015-02-05 20:00:00+01:00,46.39,79.39
2015-02-05 21:00:00+01:00,54.15,72.83
2015-02-05 22:00:00+01:00,53.5,62.14
2015-02-05 23:00:00+01:00,47.19,60.7
2015-02-06 00:00:00+01:00,52.95,51.07
2015-02-06 01:00:00+01:00,51.0,44.28
2015-02-06 02:00:00+01:00,48.0,39.2
2015-02-06 03:00:00+01:00,48.0,37.08
2015-02-06 04:00:00+01:00,49.19,36.72
2015-02-06 05:00:00+01:00,52.45,38.61
2015-02-06 06:00:00+01:00,54.05,45.97
2015-02-06 07:00:00+01:00,57.49,61.27
2015-02-06 08:00:00+01:00,60.69,70.47
2015-02-06 09:00:00+01:00,60.8,72.57
2015-02-06 10:00:00+01:00,60.95,76.79
2015-02-06 11:00:00+01:00,61.19,70.96
2015-02-06 12:00:00+01:00,60.95,67.95
2015-02-06 13:00:00+01:00,60.5,63.06
2015-02-06 14:00:00+01:00,57.93,55.9
2015-02-06 15:00:00+01:00,57.49,56.06
2015-02-06 16:00:00+01:00,57.49,56.61
2015-02-06 17:00:00+01:00,58.69,66.81
2015-02-06 18:00:00+01:00,57.03,78.38
2015-02-06 19:00:00+01:00,55.0,81.86
2015-02-06 20:00:00+01:00,56.23,79.13
2015-02-06 21:00:00+01:00,59.03,76.25
2015-02-06 22:00:00+01:00,58.0,68.1
2015-02-06 23:00:00+01:00,54.05,66.22
2015-02-07 00:00:00+01:00,60.12,65.89
2015-02-07 01:00:00+01:00,55.0,63.59
2015-02-07 02:00:00+01:00,51.31,58.61
2015-02-07 03:00:00+01:00,52.64,53.68
2015-02-07 04:00:00+01:00,55.92,51.39
2015-02-07 05:00:00+01:00,59.0,52.55
2015-02-07 06:00:00+01:00,61.3,53.8
2015-02-07 07:00:00+01:00,63.0,58.41
2015-02-07 08:00:00+01:00,65.19,60.24
2015-02-07 09:00:00+01:00,69.01,64.11
2015-02-07 10:00:00+01:00,69.98,69.51
2015-02-07 11:00:00+01:00,70.02,69.14
2015-02-07 12:00:00+01:00,70.69,66.27
2015-02-07 13:00:00+01:00,69.98,66.67
2015-02-07 14:00:00+01:00,69.1,68.54
2015-02-07 15:00:00+01:00,68.0,67.45
2015-02-07 16:00:00+01:00,67.1,65.64
2015-02-07 17:00:00+01:00,68.09,66.66
2015-02-07 18:00:00+01:00,67.9,81.59
2015-02-07 19:00:00+01:00,65.69,90.0
2015-02-07 20:00:00+01:00,64.23,84.26
2015-02-07 21:00:00+01:00,65.11,79.77
2015-02-07 22:00:00+01:00,65.19,67.21
2015-02-07 23:00:00+01:00,62.0,65.14
2015-02-08 00:00:00+01:00,52.54,63.8
2015-02-08 01:00:00+01:00,46.86,57.09
2015-02-08 02:00:00+01:00,44.98,52.95
2015-02-08 03:00:00+01:00,44.68,50.79
2015-02-08 04:00:00+01:00,43.56,49.74
2015-02-08 05:00:00+01:00,42.32,50.68
2015-02-08 06:00:00+01:00,41.0,51.94
2015-02-08 07:00:00+01:00,40.16,54.25
2015-02-08 08:00:00+01:00,40.16,55.17
2015-02-08 09:00:00+01:00,40.3,56.87
2015-02-08 10:00:00+01:00,43.25,55.59
2015-02-08 11:00:00+01:00,43.39,51.89
2015-02-08 12:00:00+01:00,43.28,49.13
2015-02-08 13:00:00+01:00,42.68,47.63
2015-02-08 14:00:00+01:00,41.0,47.11
2015-02-08 15:00:00+01:00,40.16,41.4
2015-02-08 16:00:00+01:00,40.16,42.07
2015-02-08 17:00:00+01:00,40.16,41.97
2015-02-08 18:00:00+01:00,42.56,56.62
2015-02-08 19:00:00+01:00,44.76,64.46
2015-02-08 20:00:00+01:00,48.62,68.86
2015-02-08 21:00:00+01:00,63.5,67.51
2015-02-08 22:00:00+01:00,66.78,58.31
2015-02-08 23:00:00+01:00,61.98,51.78
2015-02-09 00:00:00+01:00,51.5,47.15
2015-02-09 01:00:00+01:00,49.3,41.5
2015-02-09 02:00:00+01:00,47.69,37.33
2015-02-09 03:00:00+01:00,47.69,35.33
2015-02-09 04:00:00+01:00,47.2,34.67
2015-02-09 05:00:00+01:00,47.55,36.5
2015-02-09 06:00:00+01:00,51.5,44.59
2015-02-09 07:00:00+01:00,62.5,61.72
2015-02-09 08:00:00+01:00,63.48,67.85
2015-02-09 09:00:00+01:00,63.76,72.67
2015-02-09 10:00:00+01:00,65.0,77.71
2015-02-09 11:00:00+01:00,65.0,75.51
2015-02-09 12:00:00+01:00,65.49,76.74
2015-02-09 13:00:00+01:00,65.25,71.84
2015-02-09 14:00:00+01:00,63.48,68.76
2015-02-09 15:00:00+01:00,63.48,67.56
2015-02-09 16:00:00+01:00,62.53,68.98
2015-02-09 17:00:00+01:00,62.52,76.95
2015-02-09 18:00:00+01:00,61.0,85.91
2015-02-09 19:00:00+01:00,58.01,102.62
2015-02-09 20:00:00+01:00,61.51,97.99
2015-02-09 21:00:00+01:00,63.69,82.89
2015-02-09 22:00:00+01:00,57.57,72.83
2015-02-09 23:00:00+01:00,49.94,68.4
2015-02-10 00:00:00+01:00,58.81,61.16
2015-02-10 01:00:00+01:00,56.6,59.36
2015-02-10 02:00:00+01:00,53.65,54.01
2015-02-10 03:00:00+01:00,52.01,53.17
2015-02-10 04:00:00+01:00,50.0,51.89
2015-02-10 05:00:00+01:00,53.65,52.35
2015-02-10 06:00:00+01:00,57.6,58.22
2015-02-10 07:00:00+01:00,61.5,73.56
2015-02-10 08:00:00+01:00,62.86,79.08
2015-02-10 09:00:00+01:00,64.85,82.09
2015-02-10 10:00:00+01:00,63.4,85.98
2015-02-10 11:00:00+01:00,61.19,85.33
2015-02-10 12:00:00+01:00,61.25,84.41
2015-02-10 13:00:00+01:00,60.01,79.31
2015-02-10 14:00:00+01:00,56.8,74.93
2015-02-10 15:00:00+01:00,51.89,73.39
2015-02-10 16:00:00+01:00,48.0,76.03
2015-02-10 17:00:00+01:00,51.89,76.88
2015-02-10 18:00:00+01:00,55.97,88.42
2015-02-10 19:00:00+01:00,60.0,91.25
2015-02-10 20:00:00+01:00,63.03,90.14
2015-02-10 21:00:00+01:00,62.69,84.78
2015-02-10 22:00:00+01:00,59.1,75.41
2015-02-10 23:00:00+01:00,55.42,69.47
2015-02-11 00:00:00+01:00,26.28,60.2
2015-02-11 01:00:00+01:00,23.01,56.95
2015-02-11 02:00:00+01:00,18.0,55.25
2015-02-11 03:00:00+01:00,16.6,53.4
2015-02-11 04:00:00+01:00,18.0,52.05
2015-02-11 05:00:00+01:00,25.0,53.63
2015-02-11 06:00:00+01:00,30.1,58.9
2015-02-11 07:00:00+01:00,46.95,77.06
2015-02-11 08:00:00+01:00,47.92,81.2
2015-02-11 09:00:00+01:00,47.8,85.06
2015-02-11 10:00:00+01:00,48.81,88.22
2015-02-11 11:00:00+01:00,49.21,86.4
2015-02-11 12:00:00+01:00,50.19,86.48
2015-02-11 13:00:00+01:00,52.1,81.83
2015-02-11 14:00:00+01:00,50.7,80.14
2015-02-11 15:00:00+01:00,52.1,79.95
2015-02-11 16:00:00+01:00,54.1,81.04
2015-02-11 17:00:00+01:00,57.69,84.66
2015-02-11 18:00:00+01:00,67.74,91.68
2015-02-11 19:00:00+01:00,63.03,94.42
2015-02-11 20:00:00+01:00,63.0,96.62
2015-02-11 21:00:00+01:00,59.59,89.38
2015-02-11 22:00:00+01:00,55.88,83.42
2015-02-11 23:00:00+01:00,49.21,80.59
2015-02-12 00:00:00+01:00,68.88,73.92
2015-02-12 01:00:00+01:00,62.17,64.47
2015-02-12 02:00:00+01:00,54.21,56.34
2015-02-12 03:00:00+01:00,48.8,55.19
2015-02-12 04:00:00+01:00,48.5,54.8
2015-02-12 05:00:00+01:00,48.69,56.62
2015-02-12 06:00:00+01:00,59.64,63.09
2015-02-12 07:00:00+01:00,68.02,76.93
2015-02-12 08:00:00+01:00,70.0,84.62
2015-02-12 09:00:00+01:00,72.69,89.34
2015-02-12 10:00:00+01:00,72.28,92.25
2015-02-12 11:00:00+01:00,70.67,89.74
2015-02-12 12:00:00+01:00,70.0,86.53
2015-02-12 13:00:00+01:00,68.07,81.97
2015-02-12 14:00:00+01:00,66.52,80.32
2015-02-12 15:00:00+01:00,66.4,80.05
2015-02-12 16:00:00+01:00,67.0,80.48
2015-02-12 17:00:00+01:00,71.0,80.31
2015-02-12 18:00:00+01:00,78.69,91.92
2015-02-12 19:00:00+01:00,77.1,93.96
2015-02-12 20:00:00+01:00,76.99,94.41
2015-02-12 21:00:00+01:00,73.85,88.01
2015-02-12 22:00:00+01:00,67.65,82.03
2015-02-12 23:00:00+01:00,65.98,78.47
2015-02-13 00:00:00+01:00,59.0,68.9
2015-02-13 01:00:00+01:00,49.07,59.45
2015-02-13 02:00:00+01:00,45.3,55.68
2015-02-13 03:00:00+01:00,42.43,52.66
2015-02-13 04:00:00+01:00,41.62,51.92
2015-02-13 05:00:00+01:00,41.71,51.83
2015-02-13 06:00:00+01:00,45.42,55.16
2015-02-13 07:00:00+01:00,58.25,66.98
2015-02-13 08:00:00+01:00,57.84,70.6
2015-02-13 09:00:00+01:00,60.1,72.21
2015-02-13 10:00:00+01:00,60.1,75.28
2015-02-13 11:00:00+01:00,58.03,73.39
2015-02-13 12:00:00+01:00,54.35,70.32
2015-02-13 13:00:00+01:00,49.89,62.54
2015-02-13 14:00:00+01:00,47.54,60.15
2015-02-13 15:00:00+01:00,44.19,56.98
2015-02-13 16:00:00+01:00,43.2,56.29
2015-02-13 17:00:00+01:00,45.75,59.5
2015-02-13 18:00:00+01:00,51.49,70.81
2015-02-13 19:00:00+01:00,59.99,77.94
2015-02-13 20:00:00+01:00,61.1,78.64
2015-02-13 21:00:00+01:00,60.0,74.83
2015-02-13 22:00:00+01:00,52.6,65.51
2015-02-13 23:00:00+01:00,46.3,57.84
2015-02-14 00:00:00+01:00,41.3,52.87
2015-02-14 01:00:00+01:00,36.19,48.0
2015-02-14 02:00:00+01:00,35.68,47.42
2015-02-14 03:00:00+01:00,33.18,45.03
2015-02-14 04:00:00+01:00,31.43,42.45
2015-02-14 05:00:00+01:00,32.85,44.3
2015-02-14 06:00:00+01:00,33.93,45.46
2015-02-14 07:00:00+01:00,36.12,49.38
2015-02-14 08:00:00+01:00,37.8,51.31
2015-02-14 09:00:00+01:00,44.02,54.63
2015-02-14 10:00:00+01:00,47.31,57.79
2015-02-14 11:00:00+01:00,47.1,57.51
2015-02-14 12:00:00+01:00,44.1,55.25
2015-02-14 13:00:00+01:00,43.5,54.0
2015-02-14 14:00:00+01:00,37.9,49.15
2015-02-14 15:00:00+01:00,33.93,45.64
2015-02-14 16:00:00+01:00,32.4,44.35
2015-02-14 17:00:00+01:00,35.01,46.06
2015-02-14 18:00:00+01:00,40.1,53.42
2015-02-14 19:00:00+01:00,44.98,60.97
2015-02-14 20:00:00+01:00,45.1,62.26
2015-02-14 21:00:00+01:00,42.61,58.97
2015-02-14 22:00:00+01:00,42.71,53.16
2015-02-14 23:00:00+01:00,37.21,48.15
2015-02-15 00:00:00+01:00,27.5,41.05
2015-02-15 01:00:00+01:00,20.0,34.6
2015-02-15 02:00:00+01:00,12.51,24.74
2015-02-15 03:00:00+01:00,10.0,25.58
2015-02-15 04:00:00+01:00,8.4,25.1
2015-02-15 05:00:00+01:00,9.34,26.06
2015-02-15 06:00:00+01:00,12.4,26.3
2015-02-15 07:00:00+01:00,16.33,30.48
2015-02-15 08:00:00+01:00,21.1,35.9
2015-02-15 09:00:00+01:00,26.55,39.99
2015-02-15 10:00:00+01:00,33.02,44.71
2015-02-15 11:00:00+01:00,34.15,45.8
2015-02-15 12:00:00+01:00,27.33,40.22
2015-02-15 13:00:00+01:00,26.86,41.1
2015-02-15 14:00:00+01:00,26.32,40.53
2015-02-15 15:00:00+01:00,25.5,39.42
2015-02-15 16:00:00+01:00,25.5,39.24
2015-02-15 17:00:00+01:00,29.65,42.61
2015-02-15 18:00:00+01:00,38.81,53.33
2015-02-15 19:00:00+01:00,50.24,69.12
2015-02-15 20:00:00+01:00,54.92,72.68
2015-02-15 21:00:00+01:00,53.15,70.85
2015-02-15 22:00:00+01:00,54.33,69.48
2015-02-15 23:00:00+01:00,49.74,59.87
2015-02-16 00:00:00+01:00,43.2,55.76
2015-02-16 01:00:00+01:00,37.2,49.9
2015-02-16 02:00:00+01:00,35.01,46.86
2015-02-16 03:00:00+01:00,34.5,46.39
2015-02-16 04:00:00+01:00,34.34,46.84
2015-02-16 05:00:00+01:00,34.7,47.34
2015-02-16 06:00:00+01:00,39.33,50.5
2015-02-16 07:00:00+01:00,53.42,65.03
2015-02-16 08:00:00+01:00,57.36,75.14
2015-02-16 09:00:00+01:00,65.1,81.94
2015-02-16 10:00:00+01:00,66.73,87.32
2015-02-16 11:00:00+01:00,68.03,87.54
2015-02-16 12:00:00+01:00,63.3,78.56
2015-02-16 13:00:00+01:00,59.5,71.24
